"","sex","age","year","population","citizenship"
"2348","Maschi",43,2002,366326,"italiani"
"2349","Maschi",43,2003,383669,"italiani"
"2350","Maschi",43,2004,384492,"italiani"
"2351","Maschi",43,2005,395660,"italiani"
"2352","Maschi",43,2006,396139,"italiani"
"2353","Maschi",43,2007,406669,"italiani"
"2354","Maschi",43,2008,430123,"italiani"
"2355","Maschi",43,2009,419843,"italiani"
"2356","Maschi",43,2010,417549,"italiani"
"2357","Maschi",43,2011,402232,"italiani"
"2358","Maschi",43,2012,396603,"italiani"
"2359","Maschi",43,2013,399599,"italiani"
"2360","Maschi",43,2014,384797,"italiani"
"2361","Maschi",43,2015,390423,"italiani"
"2362","Maschi",43,2016,381800,"italiani"
"2363","Maschi",43,2017,379449,"italiani"
"2364","Maschi",43,2018,377502,"italiani"
"2365","Maschi",44,2002,364986,"italiani"
"2366","Maschi",44,2003,366517,"italiani"
"2367","Maschi",44,2004,382452,"italiani"
"2368","Maschi",44,2005,383120,"italiani"
"2369","Maschi",44,2006,396473,"italiani"
"2370","Maschi",44,2007,397037,"italiani"
"2371","Maschi",44,2008,406616,"italiani"
"2372","Maschi",44,2009,431461,"italiani"
"2373","Maschi",44,2010,422396,"italiani"
"2374","Maschi",44,2011,421108,"italiani"
"2375","Maschi",44,2012,406385,"italiani"
"2376","Maschi",44,2013,396710,"italiani"
"2377","Maschi",44,2014,400706,"italiani"
"2378","Maschi",44,2015,387031,"italiani"
"2379","Maschi",44,2016,393118,"italiani"
"2380","Maschi",44,2017,385658,"italiani"
"2381","Maschi",44,2018,381563,"italiani"
"2382","Maschi",45,2002,362797,"italiani"
"2383","Maschi",45,2003,365002,"italiani"
"2384","Maschi",45,2004,364844,"italiani"
"2385","Maschi",45,2005,380678,"italiani"
"2386","Maschi",45,2006,383048,"italiani"
"2387","Maschi",45,2007,396270,"italiani"
"2388","Maschi",45,2008,395659,"italiani"
"2389","Maschi",45,2009,406143,"italiani"
"2390","Maschi",45,2010,432928,"italiani"
"2391","Maschi",45,2011,424327,"italiani"
"2392","Maschi",45,2012,423442,"italiani"
"2393","Maschi",45,2013,405899,"italiani"
"2394","Maschi",45,2014,398322,"italiani"
"2395","Maschi",45,2015,403012,"italiani"
"2396","Maschi",45,2016,389832,"italiani"
"2397","Maschi",45,2017,396385,"italiani"
"2398","Maschi",45,2018,387659,"italiani"
"2399","Maschi",46,2002,359723,"italiani"
"2400","Maschi",46,2003,362499,"italiani"
"2401","Maschi",46,2004,363947,"italiani"
"2402","Maschi",46,2005,363426,"italiani"
"2403","Maschi",46,2006,380453,"italiani"
"2404","Maschi",46,2007,382813,"italiani"
"2405","Maschi",46,2008,394602,"italiani"
"2406","Maschi",46,2009,394785,"italiani"
"2407","Maschi",46,2010,406994,"italiani"
"2408","Maschi",46,2011,434574,"italiani"
"2409","Maschi",46,2012,425991,"italiani"
"2410","Maschi",46,2013,423426,"italiani"
"2411","Maschi",46,2014,407085,"italiani"
"2412","Maschi",46,2015,400982,"italiani"
"2413","Maschi",46,2016,405813,"italiani"
"2414","Maschi",46,2017,392450,"italiani"
"2415","Maschi",46,2018,397673,"italiani"
"2416","Maschi",47,2002,356914,"italiani"
"2417","Maschi",47,2003,359227,"italiani"
"2418","Maschi",47,2004,360945,"italiani"
"2419","Maschi",47,2005,362709,"italiani"
"2420","Maschi",47,2006,363200,"italiani"
"2421","Maschi",47,2007,379946,"italiani"
"2422","Maschi",47,2008,380987,"italiani"
"2423","Maschi",47,2009,393362,"italiani"
"2424","Maschi",47,2010,394794,"italiani"
"2425","Maschi",47,2011,407583,"italiani"
"2426","Maschi",47,2012,435847,"italiani"
"2427","Maschi",47,2013,426105,"italiani"
"2428","Maschi",47,2014,424358,"italiani"
"2429","Maschi",47,2015,409109,"italiani"
"2430","Maschi",47,2016,403851,"italiani"
"2431","Maschi",47,2017,408560,"italiani"
"2432","Maschi",47,2018,393853,"italiani"
"2433","Maschi",48,2002,345773,"italiani"
"2434","Maschi",48,2003,356418,"italiani"
"2435","Maschi",48,2004,357932,"italiani"
"2436","Maschi",48,2005,359631,"italiani"
"2437","Maschi",48,2006,362626,"italiani"
"2438","Maschi",48,2007,362831,"italiani"
"2439","Maschi",48,2008,378085,"italiani"
"2440","Maschi",48,2009,379695,"italiani"
"2441","Maschi",48,2010,393014,"italiani"
"2442","Maschi",48,2011,394950,"italiani"
"2443","Maschi",48,2012,408006,"italiani"
"2444","Maschi",48,2013,435572,"italiani"
"2445","Maschi",48,2014,426985,"italiani"
"2446","Maschi",48,2015,426456,"italiani"
"2447","Maschi",48,2016,411654,"italiani"
"2448","Maschi",48,2017,406254,"italiani"
"2449","Maschi",48,2018,409569,"italiani"
"2450","Maschi",49,2002,344494,"italiani"
"2451","Maschi",49,2003,345293,"italiani"
"2452","Maschi",49,2004,355257,"italiani"
"2453","Maschi",49,2005,356803,"italiani"
"2454","Maschi",49,2006,359170,"italiani"
"2455","Maschi",49,2007,362513,"italiani"
"2456","Maschi",49,2008,361255,"italiani"
"2457","Maschi",49,2009,376867,"italiani"
"2458","Maschi",49,2010,379405,"italiani"
"2459","Maschi",49,2011,392893,"italiani"
"2460","Maschi",49,2012,395035,"italiani"
"2461","Maschi",49,2013,407603,"italiani"
"2462","Maschi",49,2014,436472,"italiani"
"2463","Maschi",49,2015,429196,"italiani"
"2464","Maschi",49,2016,428792,"italiani"
"2465","Maschi",49,2017,413725,"italiani"
"2466","Maschi",49,2018,406853,"italiani"
"2467","Maschi",50,2002,347529,"italiani"
"2468","Maschi",50,2003,343738,"italiani"
"2469","Maschi",50,2004,344042,"italiani"
"2470","Maschi",50,2005,354219,"italiani"
"2471","Maschi",50,2006,356241,"italiani"
"2472","Maschi",50,2007,358690,"italiani"
"2473","Maschi",50,2008,361239,"italiani"
"2474","Maschi",50,2009,360095,"italiani"
"2475","Maschi",50,2010,376156,"italiani"
"2476","Maschi",50,2011,378909,"italiani"
"2477","Maschi",50,2012,392424,"italiani"
"2478","Maschi",50,2013,394715,"italiani"
"2479","Maschi",50,2014,407975,"italiani"
"2480","Maschi",50,2015,438164,"italiani"
"2481","Maschi",50,2016,430848,"italiani"
"2482","Maschi",50,2017,430458,"italiani"
"2483","Maschi",50,2018,414240,"italiani"
"2484","Maschi",51,2002,362736,"italiani"
"2485","Maschi",51,2003,346705,"italiani"
"2486","Maschi",51,2004,342375,"italiani"
"2487","Maschi",51,2005,342997,"italiani"
"2488","Maschi",51,2006,353698,"italiani"
"2489","Maschi",51,2007,355626,"italiani"
"2490","Maschi",51,2008,357390,"italiani"
"2491","Maschi",51,2009,360463,"italiani"
"2492","Maschi",51,2010,359553,"italiani"
"2493","Maschi",51,2011,375827,"italiani"
"2494","Maschi",51,2012,378491,"italiani"
"2495","Maschi",51,2013,391712,"italiani"
"2496","Maschi",51,2014,395038,"italiani"
"2497","Maschi",51,2015,409364,"italiani"
"2498","Maschi",51,2016,439612,"italiani"
"2499","Maschi",51,2017,432070,"italiani"
"2500","Maschi",51,2018,430464,"italiani"
"2501","Maschi",52,2002,367929,"italiani"
"2502","Maschi",52,2003,361812,"italiani"
"2503","Maschi",52,2004,345388,"italiani"
"2504","Maschi",52,2005,341036,"italiani"
"2505","Maschi",52,2006,342281,"italiani"
"2506","Maschi",52,2007,353205,"italiani"
"2507","Maschi",52,2008,354287,"italiani"
"2508","Maschi",52,2009,356305,"italiani"
"2509","Maschi",52,2010,360211,"italiani"
"2510","Maschi",52,2011,359267,"italiani"
"2511","Maschi",52,2012,375272,"italiani"
"2512","Maschi",52,2013,377783,"italiani"
"2513","Maschi",52,2014,391469,"italiani"
"2514","Maschi",52,2015,396036,"italiani"
"2515","Maschi",52,2016,410666,"italiani"
"2516","Maschi",52,2017,440391,"italiani"
"2517","Maschi",52,2018,431772,"italiani"
"2518","Maschi",53,2002,386248,"italiani"
"2519","Maschi",53,2003,366821,"italiani"
"2520","Maschi",53,2004,360466,"italiani"
"2521","Maschi",53,2005,344067,"italiani"
"2522","Maschi",53,2006,339960,"italiani"
"2523","Maschi",53,2007,341558,"italiani"
"2524","Maschi",53,2008,352106,"italiani"
"2525","Maschi",53,2009,353103,"italiani"
"2526","Maschi",53,2010,355705,"italiani"
"2527","Maschi",53,2011,360171,"italiani"
"2528","Maschi",53,2012,358689,"italiani"
"2529","Maschi",53,2013,374399,"italiani"
"2530","Maschi",53,2014,377745,"italiani"
"2531","Maschi",53,2015,392058,"italiani"
"2532","Maschi",53,2016,396831,"italiani"
"2533","Maschi",53,2017,411361,"italiani"
"2534","Maschi",53,2018,440134,"italiani"
"2535","Maschi",54,2002,379333,"italiani"
"2536","Maschi",54,2003,385203,"italiani"
"2537","Maschi",54,2004,365486,"italiani"
"2538","Maschi",54,2005,359043,"italiani"
"2539","Maschi",54,2006,342909,"italiani"
"2540","Maschi",54,2007,338868,"italiani"
"2541","Maschi",54,2008,340417,"italiani"
"2542","Maschi",54,2009,351005,"italiani"
"2543","Maschi",54,2010,352420,"italiani"
"2544","Maschi",54,2011,355403,"italiani"
"2545","Maschi",54,2012,359552,"italiani"
"2546","Maschi",54,2013,357536,"italiani"
"2547","Maschi",54,2014,373982,"italiani"
"2548","Maschi",54,2015,378108,"italiani"
"2549","Maschi",54,2016,392731,"italiani"
"2550","Maschi",54,2017,396998,"italiani"
"2551","Maschi",54,2018,411047,"italiani"
"2552","Maschi",55,2002,381851,"italiani"
"2553","Maschi",55,2003,378254,"italiani"
"2554","Maschi",55,2004,383825,"italiani"
"2555","Maschi",55,2005,364015,"italiani"
"2556","Maschi",55,2006,357803,"italiani"
"2557","Maschi",55,2007,341629,"italiani"
"2558","Maschi",55,2008,337371,"italiani"
"2559","Maschi",55,2009,339126,"italiani"
"2560","Maschi",55,2010,350114,"italiani"
"2561","Maschi",55,2011,351757,"italiani"
"2562","Maschi",55,2012,354372,"italiani"
"2563","Maschi",55,2013,358227,"italiani"
"2564","Maschi",55,2014,356665,"italiani"
"2565","Maschi",55,2015,374028,"italiani"
"2566","Maschi",55,2016,378730,"italiani"
"2567","Maschi",55,2017,392532,"italiani"
"2568","Maschi",55,2018,396558,"italiani"
"2569","Maschi",56,2002,298816,"italiani"
"2570","Maschi",56,2003,380587,"italiani"
"2571","Maschi",56,2004,376866,"italiani"
"2572","Maschi",56,2005,382335,"italiani"
"2573","Maschi",56,2006,362508,"italiani"
"2574","Maschi",56,2007,356356,"italiani"
"2575","Maschi",56,2008,340099,"italiani"
"2576","Maschi",56,2009,335786,"italiani"
"2577","Maschi",56,2010,338060,"italiani"
"2578","Maschi",56,2011,349203,"italiani"
"2579","Maschi",56,2012,350573,"italiani"
"2580","Maschi",56,2013,353066,"italiani"
"2581","Maschi",56,2014,356999,"italiani"
"2582","Maschi",56,2015,356154,"italiani"
"2583","Maschi",56,2016,373831,"italiani"
"2584","Maschi",56,2017,378369,"italiani"
"2585","Maschi",56,2018,391834,"italiani"
"2586","Maschi",57,2002,306643,"italiani"
"2587","Maschi",57,2003,297154,"italiani"
"2588","Maschi",57,2004,379104,"italiani"
"2589","Maschi",57,2005,375501,"italiani"
"2590","Maschi",57,2006,380720,"italiani"
"2591","Maschi",57,2007,361003,"italiani"
"2592","Maschi",57,2008,354624,"italiani"
"2593","Maschi",57,2009,338371,"italiani"
"2594","Maschi",57,2010,334310,"italiani"
"2595","Maschi",57,2011,337022,"italiani"
"2596","Maschi",57,2012,347938,"italiani"
"2597","Maschi",57,2013,348931,"italiani"
"2598","Maschi",57,2014,351537,"italiani"
"2599","Maschi",57,2015,356352,"italiani"
"2600","Maschi",57,2016,355618,"italiani"
"2601","Maschi",57,2017,373013,"italiani"
"2602","Maschi",57,2018,377451,"italiani"
"2603","Maschi",58,2002,310798,"italiani"
"2604","Maschi",58,2003,304948,"italiani"
"2605","Maschi",58,2004,295297,"italiani"
"2606","Maschi",58,2005,377537,"italiani"
"2607","Maschi",58,2006,373818,"italiani"
"2608","Maschi",58,2007,378954,"italiani"
"2609","Maschi",58,2008,359207,"italiani"
"2610","Maschi",58,2009,352668,"italiani"
"2611","Maschi",58,2010,336732,"italiani"
"2612","Maschi",58,2011,332902,"italiani"
"2613","Maschi",58,2012,335541,"italiani"
"2614","Maschi",58,2013,346104,"italiani"
"2615","Maschi",58,2014,347254,"italiani"
"2616","Maschi",58,2015,350484,"italiani"
"2617","Maschi",58,2016,355419,"italiani"
"2618","Maschi",58,2017,354939,"italiani"
"2619","Maschi",58,2018,371788,"italiani"
"2620","Maschi",59,2002,309977,"italiani"
"2621","Maschi",59,2003,308785,"italiani"
"2622","Maschi",59,2004,303030,"italiani"
"2623","Maschi",59,2005,293384,"italiani"
"2624","Maschi",59,2006,375735,"italiani"
"2625","Maschi",59,2007,372123,"italiani"
"2626","Maschi",59,2008,377052,"italiani"
"2627","Maschi",59,2009,357205,"italiani"
"2628","Maschi",59,2010,350781,"italiani"
"2629","Maschi",59,2011,335153,"italiani"
"2630","Maschi",59,2012,331051,"italiani"
"2631","Maschi",59,2013,333543,"italiani"
"2632","Maschi",59,2014,344235,"italiani"
"2633","Maschi",59,2015,345881,"italiani"
"2634","Maschi",59,2016,349489,"italiani"
"2635","Maschi",59,2017,354018,"italiani"
"2636","Maschi",59,2018,353587,"italiani"
"2637","Maschi",60,2002,313420,"italiani"
"2638","Maschi",60,2003,307834,"italiani"
"2639","Maschi",60,2004,306768,"italiani"
"2640","Maschi",60,2005,301065,"italiani"
"2641","Maschi",60,2006,291343,"italiani"
"2642","Maschi",60,2007,373829,"italiani"
"2643","Maschi",60,2008,370168,"italiani"
"2644","Maschi",60,2009,374692,"italiani"
"2645","Maschi",60,2010,355138,"italiani"
"2646","Maschi",60,2011,348823,"italiani"
"2647","Maschi",60,2012,333118,"italiani"
"2648","Maschi",60,2013,328830,"italiani"
"2649","Maschi",60,2014,331563,"italiani"
"2650","Maschi",60,2015,342551,"italiani"
"2651","Maschi",60,2016,344420,"italiani"
"2652","Maschi",60,2017,348108,"italiani"
"2653","Maschi",60,2018,352307,"italiani"
"2654","Maschi",61,2002,344980,"italiani"
"2655","Maschi",61,2003,311021,"italiani"
"2656","Maschi",61,2004,305321,"italiani"
"2657","Maschi",61,2005,304553,"italiani"
"2658","Maschi",61,2006,298935,"italiani"
"2659","Maschi",61,2007,289298,"italiani"
"2660","Maschi",61,2008,371483,"italiani"
"2661","Maschi",61,2009,367781,"italiani"
"2662","Maschi",61,2010,372297,"italiani"
"2663","Maschi",61,2011,352970,"italiani"
"2664","Maschi",61,2012,346557,"italiani"
"2665","Maschi",61,2013,330685,"italiani"
"2666","Maschi",61,2014,326545,"italiani"
"2667","Maschi",61,2015,329570,"italiani"
"2668","Maschi",61,2016,340479,"italiani"
"2669","Maschi",61,2017,342521,"italiani"
"2670","Maschi",61,2018,346103,"italiani"
"2671","Maschi",62,2002,341734,"italiani"
"2672","Maschi",62,2003,342053,"italiani"
"2673","Maschi",62,2004,308325,"italiani"
"2674","Maschi",62,2005,302700,"italiani"
"2675","Maschi",62,2006,301866,"italiani"
"2676","Maschi",62,2007,296677,"italiani"
"2677","Maschi",62,2008,286956,"italiani"
"2678","Maschi",62,2009,368835,"italiani"
"2679","Maschi",62,2010,365236,"italiani"
"2680","Maschi",62,2011,369788,"italiani"
"2681","Maschi",62,2012,350344,"italiani"
"2682","Maschi",62,2013,343528,"italiani"
"2683","Maschi",62,2014,327927,"italiani"
"2684","Maschi",62,2015,324275,"italiani"
"2685","Maschi",62,2016,327271,"italiani"
"2686","Maschi",62,2017,338144,"italiani"
"2687","Maschi",62,2018,340170,"italiani"
"2688","Maschi",63,2002,330437,"italiani"
"2689","Maschi",63,2003,338377,"italiani"
"2690","Maschi",63,2004,338773,"italiani"
"2691","Maschi",63,2005,305373,"italiani"
"2692","Maschi",63,2006,299922,"italiani"
"2693","Maschi",63,2007,299376,"italiani"
"2694","Maschi",63,2008,294264,"italiani"
"2695","Maschi",63,2009,284449,"italiani"
"2696","Maschi",63,2010,366091,"italiani"
"2697","Maschi",63,2011,362701,"italiani"
"2698","Maschi",63,2012,366727,"italiani"
"2699","Maschi",63,2013,347059,"italiani"
"2700","Maschi",63,2014,340321,"italiani"
"2701","Maschi",63,2015,325075,"italiani"
"2702","Maschi",63,2016,321668,"italiani"
"2703","Maschi",63,2017,324747,"italiani"
"2704","Maschi",63,2018,335536,"italiani"
"2705","Maschi",64,2002,304719,"italiani"
"2706","Maschi",64,2003,327139,"italiani"
"2707","Maschi",64,2004,334794,"italiani"
"2708","Maschi",64,2005,335382,"italiani"
"2709","Maschi",64,2006,302258,"italiani"
"2710","Maschi",64,2007,296982,"italiani"
"2711","Maschi",64,2008,296540,"italiani"
"2712","Maschi",64,2009,291460,"italiani"
"2713","Maschi",64,2010,281549,"italiani"
"2714","Maschi",64,2011,363223,"italiani"
"2715","Maschi",64,2012,359472,"italiani"
"2716","Maschi",64,2013,362931,"italiani"
"2717","Maschi",64,2014,343550,"italiani"
"2718","Maschi",64,2015,337130,"italiani"
"2719","Maschi",64,2016,321889,"italiani"
"2720","Maschi",64,2017,318882,"italiani"
"2721","Maschi",64,2018,321823,"italiani"
"2722","Maschi",65,2002,289417,"italiani"
"2723","Maschi",65,2003,301520,"italiani"
"2724","Maschi",65,2004,323600,"italiani"
"2725","Maschi",65,2005,331206,"italiani"
"2726","Maschi",65,2006,331722,"italiani"
"2727","Maschi",65,2007,299142,"italiani"
"2728","Maschi",65,2008,294049,"italiani"
"2729","Maschi",65,2009,293403,"italiani"
"2730","Maschi",65,2010,288468,"italiani"
"2731","Maschi",65,2011,278578,"italiani"
"2732","Maschi",65,2012,359704,"italiani"
"2733","Maschi",65,2013,355351,"italiani"
"2734","Maschi",65,2014,359002,"italiani"
"2735","Maschi",65,2015,340142,"italiani"
"2736","Maschi",65,2016,333788,"italiani"
"2737","Maschi",65,2017,318802,"italiani"
"2738","Maschi",65,2018,315770,"italiani"
"2739","Maschi",66,2002,295986,"italiani"
"2740","Maschi",66,2003,285366,"italiani"
"2741","Maschi",66,2004,297988,"italiani"
"2742","Maschi",66,2005,319778,"italiani"
"2743","Maschi",66,2006,327139,"italiani"
"2744","Maschi",66,2007,327822,"italiani"
"2745","Maschi",66,2008,295689,"italiani"
"2746","Maschi",66,2009,290500,"italiani"
"2747","Maschi",66,2010,290033,"italiani"
"2748","Maschi",66,2011,285493,"italiani"
"2749","Maschi",66,2012,275221,"italiani"
"2750","Maschi",66,2013,355083,"italiani"
"2751","Maschi",66,2014,351013,"italiani"
"2752","Maschi",66,2015,354739,"italiani"
"2753","Maschi",66,2016,336180,"italiani"
"2754","Maschi",66,2017,329970,"italiani"
"2755","Maschi",66,2018,315369,"italiani"
"2756","Maschi",67,2002,285325,"italiani"
"2757","Maschi",67,2003,291388,"italiani"
"2758","Maschi",67,2004,280943,"italiani"
"2759","Maschi",67,2005,293873,"italiani"
"2760","Maschi",67,2006,315491,"italiani"
"2761","Maschi",67,2007,322737,"italiani"
"2762","Maschi",67,2008,323570,"italiani"
"2763","Maschi",67,2009,291631,"italiani"
"2764","Maschi",67,2010,286675,"italiani"
"2765","Maschi",67,2011,286271,"italiani"
"2766","Maschi",67,2012,281720,"italiani"
"2767","Maschi",67,2013,271332,"italiani"
"2768","Maschi",67,2014,349988,"italiani"
"2769","Maschi",67,2015,346497,"italiani"
"2770","Maschi",67,2016,349981,"italiani"
"2771","Maschi",67,2017,331840,"italiani"
"2772","Maschi",67,2018,325591,"italiani"
"2773","Maschi",68,2002,277890,"italiani"
"2774","Maschi",68,2003,280579,"italiani"
"2775","Maschi",68,2004,286358,"italiani"
"2776","Maschi",68,2005,276160,"italiani"
"2777","Maschi",68,2006,289374,"italiani"
"2778","Maschi",68,2007,310830,"italiani"
"2779","Maschi",68,2008,317977,"italiani"
"2780","Maschi",68,2009,318847,"italiani"
"2781","Maschi",68,2010,287197,"italiani"
"2782","Maschi",68,2011,282610,"italiani"
"2783","Maschi",68,2012,282152,"italiani"
"2784","Maschi",68,2013,277294,"italiani"
"2785","Maschi",68,2014,267099,"italiani"
"2786","Maschi",68,2015,344740,"italiani"
"2787","Maschi",68,2016,341336,"italiani"
"2788","Maschi",68,2017,344986,"italiani"
"2789","Maschi",68,2018,327209,"italiani"
"2790","Maschi",69,2002,266045,"italiani"
"2791","Maschi",69,2003,272431,"italiani"
"2792","Maschi",69,2004,275204,"italiani"
"2793","Maschi",69,2005,280883,"italiani"
"2794","Maschi",69,2006,271044,"italiani"
"2795","Maschi",69,2007,284788,"italiani"
"2796","Maschi",69,2008,305863,"italiani"
"2797","Maschi",69,2009,312756,"italiani"
"2798","Maschi",69,2010,313672,"italiani"
"2799","Maschi",69,2011,282753,"italiani"
"2800","Maschi",69,2012,278056,"italiani"
"2801","Maschi",69,2013,277311,"italiani"
"2802","Maschi",69,2014,272517,"italiani"
"2803","Maschi",69,2015,262806,"italiani"
"2804","Maschi",69,2016,338994,"italiani"
"2805","Maschi",69,2017,336038,"italiani"
"2806","Maschi",69,2018,339561,"italiani"
"2807","Maschi",70,2002,264816,"italiani"
"2808","Maschi",70,2003,260137,"italiani"
"2809","Maschi",70,2004,266504,"italiani"
"2810","Maschi",70,2005,269509,"italiani"
"2811","Maschi",70,2006,275057,"italiani"
"2812","Maschi",70,2007,265896,"italiani"
"2813","Maschi",70,2008,279768,"italiani"
"2814","Maschi",70,2009,300117,"italiani"
"2815","Maschi",70,2010,307140,"italiani"
"2816","Maschi",70,2011,308304,"italiani"
"2817","Maschi",70,2012,277906,"italiani"
"2818","Maschi",70,2013,272796,"italiani"
"2819","Maschi",70,2014,271955,"italiani"
"2820","Maschi",70,2015,267599,"italiani"
"2821","Maschi",70,2016,258019,"italiani"
"2822","Maschi",70,2017,333189,"italiani"
"2823","Maschi",70,2018,330331,"italiani"
"2824","Maschi",71,2002,268066,"italiani"
"2825","Maschi",71,2003,258162,"italiani"
"2826","Maschi",71,2004,253560,"italiani"
"2827","Maschi",71,2005,260297,"italiani"
"2828","Maschi",71,2006,263415,"italiani"
"2829","Maschi",71,2007,269253,"italiani"
"2830","Maschi",71,2008,260340,"italiani"
"2831","Maschi",71,2009,274297,"italiani"
"2832","Maschi",71,2010,294174,"italiani"
"2833","Maschi",71,2011,301217,"italiani"
"2834","Maschi",71,2012,302470,"italiani"
"2835","Maschi",71,2013,272211,"italiani"
"2836","Maschi",71,2014,267326,"italiani"
"2837","Maschi",71,2015,266690,"italiani"
"2838","Maschi",71,2016,262420,"italiani"
"2839","Maschi",71,2017,253118,"italiani"
"2840","Maschi",71,2018,326796,"italiani"
"2841","Maschi",72,2002,240760,"italiani"
"2842","Maschi",72,2003,260523,"italiani"
"2843","Maschi",72,2004,250784,"italiani"
"2844","Maschi",72,2005,246804,"italiani"
"2845","Maschi",72,2006,253383,"italiani"
"2846","Maschi",72,2007,257136,"italiani"
"2847","Maschi",72,2008,262888,"italiani"
"2848","Maschi",72,2009,254225,"italiani"
"2849","Maschi",72,2010,268443,"italiani"
"2850","Maschi",72,2011,287935,"italiani"
"2851","Maschi",72,2012,294880,"italiani"
"2852","Maschi",72,2013,295845,"italiani"
"2853","Maschi",72,2014,266065,"italiani"
"2854","Maschi",72,2015,261694,"italiani"
"2855","Maschi",72,2016,260768,"italiani"
"2856","Maschi",72,2017,257037,"italiani"
"2857","Maschi",72,2018,247767,"italiani"
"2858","Maschi",73,2002,230607,"italiani"
"2859","Maschi",73,2003,233158,"italiani"
"2860","Maschi",73,2004,252493,"italiani"
"2861","Maschi",73,2005,243214,"italiani"
"2862","Maschi",73,2006,239546,"italiani"
"2863","Maschi",73,2007,246359,"italiani"
"2864","Maschi",73,2008,250451,"italiani"
"2865","Maschi",73,2009,255973,"italiani"
"2866","Maschi",73,2010,247522,"italiani"
"2867","Maschi",73,2011,262305,"italiani"
"2868","Maschi",73,2012,281331,"italiani"
"2869","Maschi",73,2013,287641,"italiani"
"2870","Maschi",73,2014,288608,"italiani"
"2871","Maschi",73,2015,259882,"italiani"
"2872","Maschi",73,2016,255252,"italiani"
"2873","Maschi",73,2017,254600,"italiani"
"2874","Maschi",73,2018,251059,"italiani"
"2875","Maschi",74,2002,220494,"italiani"
"2876","Maschi",74,2003,222664,"italiani"
"2877","Maschi",74,2004,224908,"italiani"
"2878","Maschi",74,2005,244255,"italiani"
"2879","Maschi",74,2006,235312,"italiani"
"2880","Maschi",74,2007,232339,"italiani"
"2881","Maschi",74,2008,239052,"italiani"
"2882","Maschi",74,2009,243131,"italiani"
"2883","Maschi",74,2010,248681,"italiani"
"2884","Maschi",74,2011,240611,"italiani"
"2885","Maschi",74,2012,255533,"italiani"
"2886","Maschi",74,2013,273606,"italiani"
"2887","Maschi",74,2014,279951,"italiani"
"2888","Maschi",74,2015,281181,"italiani"
"2889","Maschi",74,2016,253005,"italiani"
"2890","Maschi",74,2017,248656,"italiani"
"2891","Maschi",74,2018,247897,"italiani"
"2892","Maschi",75,2002,205588,"italiani"
"2893","Maschi",75,2003,212598,"italiani"
"2894","Maschi",75,2004,213886,"italiani"
"2895","Maschi",75,2005,216625,"italiani"
"2896","Maschi",75,2006,235487,"italiani"
"2897","Maschi",75,2007,227333,"italiani"
"2898","Maschi",75,2008,224390,"italiani"
"2899","Maschi",75,2009,231207,"italiani"
"2900","Maschi",75,2010,235370,"italiani"
"2901","Maschi",75,2011,241106,"italiani"
"2902","Maschi",75,2012,233472,"italiani"
"2903","Maschi",75,2013,247808,"italiani"
"2904","Maschi",75,2014,265593,"italiani"
"2905","Maschi",75,2015,272226,"italiani"
"2906","Maschi",75,2016,272835,"italiani"
"2907","Maschi",75,2017,245858,"italiani"
"2908","Maschi",75,2018,241355,"italiani"
"2909","Maschi",76,2002,194350,"italiani"
"2910","Maschi",76,2003,197017,"italiani"
"2911","Maschi",76,2004,203872,"italiani"
"2912","Maschi",76,2005,205153,"italiani"
"2913","Maschi",76,2006,207923,"italiani"
"2914","Maschi",76,2007,226561,"italiani"
"2915","Maschi",76,2008,218627,"italiani"
"2916","Maschi",76,2009,216043,"italiani"
"2917","Maschi",76,2010,222870,"italiani"
"2918","Maschi",76,2011,227328,"italiani"
"2919","Maschi",76,2012,233144,"italiani"
"2920","Maschi",76,2013,225379,"italiani"
"2921","Maschi",76,2014,239715,"italiani"
"2922","Maschi",76,2015,257237,"italiani"
"2923","Maschi",76,2016,263430,"italiani"
"2924","Maschi",76,2017,264316,"italiani"
"2925","Maschi",76,2018,237939,"italiani"
"2926","Maschi",77,2002,180959,"italiani"
"2927","Maschi",77,2003,185455,"italiani"
"2928","Maschi",77,2004,187890,"italiani"
"2929","Maschi",77,2005,195449,"italiani"
"2930","Maschi",77,2006,195989,"italiani"
"2931","Maschi",77,2007,199042,"italiani"
"2932","Maschi",77,2008,217164,"italiani"
"2933","Maschi",77,2009,209443,"italiani"
"2934","Maschi",77,2010,207166,"italiani"
"2935","Maschi",77,2011,214373,"italiani"
"2936","Maschi",77,2012,218847,"italiani"
"2937","Maschi",77,2013,224265,"italiani"
"2938","Maschi",77,2014,216996,"italiani"
"2939","Maschi",77,2015,231217,"italiani"
"2940","Maschi",77,2016,247723,"italiani"
"2941","Maschi",77,2017,254550,"italiani"
"2942","Maschi",77,2018,254889,"italiani"
"2943","Maschi",78,2002,169673,"italiani"
"2944","Maschi",78,2003,172168,"italiani"
"2945","Maschi",78,2004,175689,"italiani"
"2946","Maschi",78,2005,178686,"italiani"
"2947","Maschi",78,2006,186326,"italiani"
"2948","Maschi",78,2007,186671,"italiani"
"2949","Maschi",78,2008,189934,"italiani"
"2950","Maschi",78,2009,207240,"italiani"
"2951","Maschi",78,2010,199680,"italiani"
"2952","Maschi",78,2011,198102,"italiani"
"2953","Maschi",78,2012,205474,"italiani"
"2954","Maschi",78,2013,209390,"italiani"
